CID|FirstName|LastName|City|AddressLine1|SocialSecurityNumber
48|Ruth|Ellerbrock|Everett|2176 Apollo Way|1554566452
14725|Hector|Gill|Hervey Bay|2176 Brown Street|129095053
14767|Isaiah|Cox|Runcorn|2181 Brownstone Rd.|1254007850
16462|Misty|Lal|Berkshire|2184 Vallejo|1803663333
4354|Seth|Gonzalez|Walla Walla|2184 Valley Blvd.|1402730534
14907|Bruce|Ward|Grossmont|2186 Claycord Ave.|1372842575
8679|Katelyn|Torres|York|2186 Rock Creek Pl|1208126831
5214|Leonard|Andersen|London|2187 S. Rising Ave|832463095
3229|Maria|Morgan|Lynnwood|2187 S. Rising Ave|1993110996
19983|Tara|Xu|Darlinghurst|2189 Alamo Way|132476993
13520|Jeremy|Washington|Spring Valley|2189 Alamo Way|1569640931
16300|Casey|Pal|Caloundra|2190 Rock Creek Way|1028075636
4729|Ian|Lee|Metchosin|2190 Rock Creek Way|1827103658
4604|Kate|Andersen|Cloverdale|2190 Waterfall Way|830522520
2448|Jamie|Zhou|Cloverdale|2192 Pacifica Ave|1746685482
5995|Samuel|Perry|Oak Bay|2192 Pacifica Ave|1614235230
20018|Tara|Black|Reading|2197 Clayton Road|307020273
6070|Hunter|Hayes|Santa Monica|2197 Heights Ave.|1681753555
18291|Jorge|Yang|Findon|2198 Clayton Road|2114543383
10957|Arthur|Munoz|Bracknell|2199 Laverne Way|1735315536
11701|Megan|Lewis|Concord|2199 Laverne Way|1543451333
15578|Carlos|Parker|Beverly Hills|22 Fillet Ave.|739406219
17339|Thomas|Johnson|Villeneuve-d'Ascq|22, avenue de Malakoff|1608975466
10044|Isabella|Perez|Saint Germain en Laye|22, avenue du Président-Kennedy|1840171920
11963|Kayla|Thomas|Bobigny|22, avenue du Québec|703883004
10004|Sophia|Mitchell|Lille|22, avenue Foch|1871590825
10773|Gerald|Gutierrez|Sèvres|22, impasse Ste-Madeleine|287055347
10803|Katherine|Brown|Lille|22, quai Paul Doumer|94298720
10211|Stephanie|Green|Versailles|22, quai Paul Doumer|1556036185
19489|Brett|Chandra|Colombes|22, rue de Bas Marin|777800614
11867|Tamara|Gao|Dunkerque|22, rue de Courtaboeuf|409070931
13021|Hannah|Wood|Metz|22, rue de la Cavalerie|1385160719
12973|Jaclyn|Kumar|Pantin|22, rue de la Centenaire|1601843046
7850|Sergio|Sánchez|Orleans|22, rue de l'Espace De Schengen|167806254
6760|Theodore|Ramos|Pantin|22, rue de l'Espace De Schengen|1424436418
17407|Karen|Lu|Villeneuve-d'Ascq|22, rue de l'Espace De Schengen|1931258644
19688|Kristina|Chandra|Paris|22, rue de Longchamp|656753384
9282|Gilbert|Luo|Paris|22, rue des Grands Champs|1832998165
10940|Arthur|Ruiz|Paris|22, rue des Rosiers|162585
19301|Erik|Sanz|Les Ulis|22, rue du Départ|1648107376
5141|Karl|Sharma|Pantin|22, rue du Puits Dixme|1851694559
17450|Leah|Huang|Paris|22, rue du Puits Dixme|484266751
10966|Arthur|Torres|Lieusaint|22, rue Henri Gagnon|1122191729
10436|Tabitha|Alonso|Roncq|22, rue Jean Mermoz|1748130373
10954|Arthur|Moreno|Sèvres|22, rue Jean Mermoz|2099175805
11179|Roy|Sullivan|Verrieres Le Buisson|22, rue Jean Mermoz|1231332586
2657|Tiffany|Liu|Saint-Denis|22, rue Léo Delibes|1887859395
4732|Ian|Hall|Versailles|22, rue Léo Delibes|1869414387
3129|Stephanie|Butler|Lille|22, rue Philibert-Delorme|993550585
17916|Dennis|Ma|Paris|22, rue Philibert-Delorme|1764179085
12921|Jaclyn|Ye|Orleans|22, rue Saint Denis|587850004
13659|Javier|Sanz|Paris|22, rue Saint Denis|91850113
3059|Amanda|Russell|West Covina|220 Rambling Rose Ave.|887704820
17328|Noah|Rodriguez|Leeds|2200 Rock Oak Road|941918949
13756|Monique|Hernandez|Sydney|2200 Rock Oak Road|418384502
12346|Madison|Clark|Hervey Bay|2203 Palm Ave.|1352122499
19083|Craig|Carlson|Bracknell|2204 Terry Lynn Lane|114229116
15908|Jackson|Perez|Marysville|2204 Terry Lynn Lane|1049474135
11431|Jenny|Wagner|Beaverton|2205 Stonehedge Dr.|1369630419
12623|Sarah|Perry|Oregon City|2205 Stonehedge Dr.|1957546895
4489|Carly|Xu|Concord|2206 Clear View Circle|836301077
17238|José|Lopez|Newport Beach|2206 Clear View Circle|1986985665
5659|Jose|Gonzales|Haney|2206 Countrywood Ct|786082159
7497|Isabel|Hayes|Oregon City|2208 Mauna Kea Court|826470824
12902|Aidan|Ross|Portland|2209 Sequoia Drive|651900170
6739|Benjamin|Li|San Diego|2212 Sagull Court|273784388
20546|April|Pal|Burbank|2214 Solano|2142044800
10231|Darren|Gutierrez|Rhodes|2215 La Corte Bonita|2431683
14293|Garrett|Ward|Everett|2215 Taylor Box #108|1901383614
18113|Christopher|Anderson|San Gabriel|2216 Blue Ridge Dr.|785878634
19534|Emma|Bennett|Oakland|2217 Pueblo Dr.|595385529
13050|Hannah|Butler|Wollongong|2219 Alfred Ave.|97904365
8808|Kimberly|Murphy|Beaverton|222 Dancing Road|350923865
11527|Jenny|Becker|Hawthorne|222 Denkinger Road|475890639
6078|Hunter|Kumar|Bellflower|222 Hunter Drive|703981818
5880|Claudia|Ma|Pantin|222, rue de Cambrai|529609065
14346|Joy|Ortega|Bobigny|222, rue des Pyrenees|1007167721
11657|Lauren|Clark|Metchosin|2221 Teak Court|1271053797
20610|Kaitlyn|Henderson|Tremblay-en-France|2222, rue Ste-Honoré|1176927500
20218|Alyssa|Russell|Burlingame|2223 Stillwater Court|1908682938
15002|Mason|Blue|Bellingham|2225 Ashford Court|1319237806
20734|Amy|Cai|Melbourne|2225 Ashford Court|369343226
7603|Virginia|Prasad|Maidenhead|2225 Rogers Ave.|2118164399
12930|Aidan|Russell|Redmond|2225 Rogers Ave.|1250293775
13487|Jeremy|Price|Sooke|2225 Stillwater Court|1302411458
4229|Edward|Brown|Santa Monica|2226 Cleveland Avenue|1784404305
18627|Anthony|Harris|Port Hammond|2226 Wilson Lane|1805397275
18071|Jeffery|Zheng|Melbourne|2228 Alhambra Avenue|805794381
3993|Preston|Mehta|Lavender Bay|2228 Ashford Court|377883169
5447|Luis|Butler|Lebanon|2228 Ashford Court|1885906688
8638|Alexa|Ward|W. Linn|2228 Vista Avenue|547451002
10189|Kaylee|Scott|Oregon City|2229 Pinehurst Court|1292555264
18902|Whitney|Rana|Geelong|2230 May Way|1920389878
3807|Wyatt|Baker|Newton|2230 May Way|2121887028
17468|Leah|Ma|Reading|2233 California St.|778198075
10210|Darren|Hernandez|South Melbourne|2234 Stimel Dr.|1811549085
9028|Angela|Morris|Spring Valley|2234 String Dr.|1464950513
14596|Mason|James|Los Angeles|2234 Teakwood Dr.|894624703
5242|Adam|Patterson|El Cajon|2235 Craig Drive|1309558949
8322|Shelby|Ramirez|Santa Monica|2236 Buena Vista Ave|2043656627
8539|Sharon|Rai|Wollongong|2236 Buena Vista Ave|1496150579
16603|Alex|Lopez|Concord|2236 California St.|1308162225
20623|Kaitlyn|Long|Shawnee|2237 Boca Raton Court|439240225
18881|Whitney|Chandra|London|2237 Buena Vista Ave.|1983595677
13774|Richard|Coleman|Marysville|2237 Buena Vista Ave.|1573861540
10216|Rebecca|Green|Walla Walla|224 Terrace Drive|604150160
2650|Heather|Cai|Saint Ouen|224, boulevard Beau Marchais|778904943
15742|Samuel|Collins|Puyallup|2240 Inverness Dr.|1825123758
18829|Dana|Diaz|East Brisbane|2241 Concord Place|261518745
16800|Gabriel|Young|Woodland Hills|2241 Concord Place|1431878568
17233|Terry|Lal|Hawthorne|2241 V St.|1988688249
15087|Brian|Murphy|Walla Walla|2241 V St.|861970327
7553|Kelly|Hughes|Yakima|2242 Panoramic Ave|1586190402
5454|Eugene|Huang|Seaford|2243 W St.|1995478819
4483|Dalton|Lewis|Bellingham|2245 Cloudview Dr|1216323262
4884|Charles|Hernandez|Daly City|2245 Fairfield Ave|5373939
15675|Noah|Edwards|W. Linn|2246 Breaker Dr.|1023082509
9096|Wayne|Shen|Gold Coast|225 Piedmont|1003181183
20302|Chloe|Long|Haney|225 San Miguel Rd.|1542458139
18106|Wesley|Lu|Bellingham|2253 Firestone Dr.|1255872341
11905|Elizabeth|Jones|Kirkland|2253 Firestone Dr.|1665129044
2468|Jamie|Cai|Cheltenham|2256 Regency Dr.|1969319597
2860|Sydney|James|Downey|2257 Gate Drive|548241431
19504|Emma|Cooper|West Covina|2258 Pablo Neruda|1114814051
2604|Kelvin|Xu|East Brisbane|2260 Clear Court|133791927
11659|Lauren|Rodriguez|Imperial Beach|2262 Kirkwood Ct.|780553533
20712|Amy|Ye|Springwood|2262 Kirkwood Ct.|240933730
18556|Zachary|Thomas|Haney|2262 Main Street|1898255768
20765|Francis|Ruiz|Silverwater|2262 Main Street|1674817699
8610|Riley|Howard|Renton|2264 Story Lane|1766247496
5377|Micah|Zeng|Springwood|2264 Story Lane|1909564549
3874|Fernando|Walker|Port Orchard|2265 Park Glen Court|1711295814
8659|Sheena|Xie|Leeds|2266 Beauty Street|246772719
20053|Destiny|Sanders|Woodburn|2266 Bonifacio Street|465539621
230|Stuart|Macrae|Renton|2266 Greenwood Circle|1394012066
12766|Alexis|Washington|Langley|2267 Rampo Ct.|888504961
5436|Luis|Perry|Downey|2268 Cobblestone Ct|162382782
17199|Tony|Natsuhara|South Melbourne|2268 Cobblestone Ct|1194101210
15228|Dalton|Stewart|Fremont|2269 Bynum Way|386345819
9113|Wayne|Lal|Runcorn|2269 Clear St.|283030866
17720|Jonathan|Lewis|Torrance|2269 Mcelroy|654195926
13341|Julian|Washington|Geelong|2272 Camelot Court|1928056929
14598|Isaac|James|Issaquah|2275 Kiska Court|937487642
5135|Luke|Shan|Concord|2278 Rosa|1215889744
4064|Stanley|Perez|Bellingham|2279 Pineview Lane|654411984
13686|Wyatt|Washington|Woodland Hills|2279 Pineview Lane|2137779821
15587|Mason|Parker|Hobart|2281 West Road|804090180
16695|Francisco|Ashe|Runcorn|2281 West Road|1904212307
283|David|Campbell|Bellevue|2284 Azalea Avenue|1906352361
4577|Richard|Adams|Daly City|2284 Azalea Avenue|1291620071
12640|Sarah|Gonzales|Palo Alto|2286 Sunset Way|1012806850
10581|Mackenzie|Wright|Downey|2287 El Dorado|2135919647
5565|Caleb|Griffin|Milwaukie|2288 Gingham Way|1153281941
16121|Kristopher|Rodriguez|Bellingham|2290 Mt. Hood Circle|903911095
13343|Willie|Liu|Bracknell|2291 Kreuger Drive|1171983986
11209|Isabella|Williams|Lebanon|2291 Kreuger Drive|1997199785
2568|Dustin|Chande|Bellflower|2292 Springlake Drive|8481279
8105|Mariah|Russell|Imperial Beach|2292 Springlake Drive|1778511773
10998|Madeline|Young|Spokane|2293 Boxer Blvd|178591901
11931|Elizabeth|Clark|Portland|2293 Tono Lane|1356789309
16388|Latoya|Jai|Caloundra|2294 West 39th St.|1671573148
226|Brian|LaMee|Everett|2294 West 39th St.|539179512
18822|Matthew|Davis|Milwaukie|2294 West 39th St.|565636855
11740|Brianna|Lee|Marysville|2296 Mota Dr.|1535733543
6967|Dylan|Washington|Novato|2296 Rapallo Lane|2128493433
8078|Terrance|Raman|Burien|2297 Via Valencia|1023026120
2838|Sydney|Cook|Cranbourne|2297 Via Valencia|808197554
7088|Jaime|Sanz|Watford|2298 Pinto Rd|903787224
3426|Haley|Long|Walla Walla|23 Stonewood Ct.|244766929
5831|Jessie|Ortega|Brisbane|230 Daisy Way|786368654
15293|Carlos|Morris|Berkeley|230 Lavere Way|390667500
20746|Francis|Gomez|Chula Vista|2300 Lillian Dr|421274809
7362|Riley|Blue|Beverly Hills|2302 Meadowbrook Dr|1723977191
3194|Carol|Long|Spring Valley|2303 Rosebuck Way|328996303
4678|Donna|Raji|Silverwater|2304 La Canada|1697312249
2716|Natalie|Brooks|Mill Valley|2305 Glaze Drive|1405232835
20087|Destiny|Hughes|Victoria|2305 Ravenwood Drive|636401368
10878|Courtney|Hall|Olympia|2306 El Pueblo Pl.|1341097632
13952|Seth|Wood|Renton|2306 Hillridge Way|1559099105
12740|Kayla|Hayes|Issaquah|2308 Mi Casa Court|574850584
17111|Shaun|Rai|Lane Cove|2308 Mi Casa Court|1017195843
20029|Donald|McDonald|Ballard|2309 Mt. Olivet Ct.|1831290259
20385|Shawn|Pal|Chicago|231 C Mt. Hood Circle|731963884
8985|Riley|Sanchez|Bellingham|2310 Donegal Way|2089686714
6588|Reginald|Serrano|Wollongong|2310 Donegal Way|555647367
15995|Bobby|Suri|Bremerton|2312 Richard Ave.|1547512565
13342|Julian|Butler|El Cajon|2312 Richard Ave.|2010021913
8899|Kaylee|Rivera|Berkeley|2312 Wilson Court|650024897
4158|Blake|Thomas|Yakima|2313 B Southampton Rd|744891226
8090|Terrance|Lopez|Coffs Harbour|2313 Pastel Drive|701518651
20579|Kaitlyn|Howard|Berkeley|2313 Santa Cruz Drive|1324562490
9737|Amber|Campbell|Berkeley|2314 Chelsea Way|1845334334
5868|Gabriel|Diaz|Lemon Grove|2315 B Way|325867287
5154|Jordan|Butler|Renton|2317 Glen Road|1672616313
8336|Paige|Ramirez|Salem|2317 Matchstick Drive|1550013571
20257|Derek|Chande|St. Leonards|2318 Glen Road|609116252
10992|Joe|Vance|London|2318 Pleasant Circle|1555059520
14973|Randall|Torres|London|2319 Hilltop Dr.|526883712
17087|Logan|King|Puyallup|2319 Hilltop Dr.|151172094
9941|Carolyn|Arthur|Offenbach|232 K St.|932495937
14060|Melinda|Romero|Cheltenham|232 Pinnacle Drive|790227904
10573|Jenna|Wright|Lemon Grove|232 Pinnacle Drive|1963622909
15472|Nancy|Subram|Hervey Bay|2320 Wee Donegal|1215401206
20277|Chloe|Sanders|Royal Oak|2320 Wee Donegal|979082212
13632|Edward|Ross|Puyallup|2321 Wilson Ln.|846753845
15698|Marc|Navarro|Milsons Point|2324 Cherry Street|1180849826
11302|Grace|Brown|Bremerton|2325 Mountaire Drive|2030659423
16403|Kevin|Carter|Burlingame|2325 Richard Pl.|1200568073
7741|Jacqueline|Perry|Grossmont|2326 MountainAire Parkway|778603160
3539|Karla|Raji|Maidenhead|2328 California Street|1749107333
3041|Summer|Prasad|Cliffside|2328 Elk Dr|1744376097
16373|Latoya|Shen|Ballard|2328 Sand View Way|2061517773
12008|Alexis|Ashe|Westminster|2328 Sand View Way|234845505
17231|Terry|Kumar|Beverly Hills|233 Heights Ave.|1764494806
16096|Aaron|Phillips|Metchosin|233 Waterview Terr.|891601024
7208|Brittany|Gonzales|Royal Oak|2332 Treat Blvd|1820712456
19311|Frank|Diaz|Rockhampton|2333 62nd Ave|4997517
10005|Mary|Mitchell|Fremont|2333 Chestnut Avenue|1956132972
5281|Eric|Jenkins|San Gabriel|2333 Fillet Ave|1454551035
11986|Kayla|Lee|Langford|2335 Linden Land|1894849584
8810|Priscilla|Black|Melton|2335 Peabody Road|262067532
14227|Alex|Sanders|Sedro Woolley|2338 Mozden Lane|1333579179
2990|Erick|Mehta|East Brisbane|2338 Mozden Lane|1736607431
6047|Audrey|Carlson|North Sydney|2341 Breaker Dr.|1395995141
10833|Katherine|Garcia|W. Linn|2341 Breaker Dr.|1787502336
16431|Jordan|Carter|Cliffside|2341 Peachwillow|1308850617
18716|Erika|Blanco|Malabar|2341 Peachwillow|584990357
3324|Gabrielle|Brooks|National City|2342 Peachwillow|1346214811
1715|Justine|Ryan|Warrnambool|2342 Tahoe Place|460964413
11582|Chloe|Moore|Langford|2344 Mt. Wilson Way|1498522650
14429|Lee|Oliver|Malabar|2345 Firestone Drive|1629690465
8001|Melanie|Kelly|San Carlos|2345 Firestone Drive|2128976281
2692|Natalie|Blue|Coronado|2345 Yorba Linda|1895492330
20502|Keith|Shan|Hervey Bay|2345 Yorba Linda|1246549233
8512|Danielle|Cox|Renton|2346 Wren Ave|371804644
6624|Alberto|Romero|York|2348 Fruitwood|1683507201
13849|Marcus|Gonzales|Edmonds|2348 Polaris Dr.|303621618
19270|Erik|Alvarez|Sydney|2348 Polaris Dr.|1292312980
15248|Sean|Sanchez|Spokane|2350 Mildred Ln.|919702250
7667|Regina|Mehta|Malabar|2350 Winthrop St.|18194383
13156|Spencer|Flores|Torrance|2350 Winthrop St.|2057382035
20560|April|Beck|Brisbane|2354 Caravelle Ct|946285953
5102|Richard|Martin|Bremerton|2354 Crown Ct|1708908500
104|Mary|Baker|Seattle|2354 Frame Ln.|876942164
2382|Kelvin|Xie|Burbank|2356 Shady Ln.|1675272607
13580|Miguel|Hayes|Glendale|2356 Shannon Ln.|1470756802
4362|Seth|Turner|Beverly Hills|2357 Madrid|2073835054
10336|Hailey|Baker|Woodburn|2359 Virgil St.|1155342139
11735|Brianna|Clark|Lebanon|236 Willow Lake Rd.|1414407462
11119|Roy|Subram|Geelong|2360 Cobblestone Ct.|1056876185
19938|Julie|Deng|London|2360 St. George Court|19190629
9569|Jada|Roberts|El Cajon|2362 Cook Pkwy|101686765
20444|Corey|Deng|London|2367 Vancouver Way|1004257352
10065|Jenna|Perez|Tacoma|2367 Vancouver Way|2043239981
1745|Paul|Shakespear|Caloundra|2368 Olivera Rd|2051749385
3640|Yolanda|Andersen|Hobart|2368 Olivera Rd|1490108635
4314|Devon|Lal|North Sydney|2369 Teak St.|1984648045
16094|Jason|Phillips|Beverly Hills|2369 Whitehaven Dr.|860430553
18295|Jorge|Lin|Darlinghurst|2369 Whitehaven Dr.|1937578487
20614|Katie|Sharma|London|237 Ashley Way|307744426
16724|Alex|Adams|Lake Oswego|237 Bellwood Dr.|1124660885
5299|Eric|Gonzales|Lake Oswego|237 El Centro|1143799716
11111|Jennifer|Walker|Portland|237 Monte Vista Road|365762483
9989|Natalie|Mitchell|Woodland Hills|237 Rock Oak Road|202279801
6026|Samuel|Yang|Seattle|2370 Mac Court|2096106975
15339|Ian|Morris|Daly City|2371 Deerfield Dr.|588818520
16003|Bob|Alan|South Melbourne|2371 Deerfield Dr.|2123196067
16919|Jonathan|Young|Redwood City|2372 Cardinet Dr.|1608781869
9590|Kristi|Navarro|Beaverton|2373 Mt .whitney Way|1099449647
11137|Kaitlyn|Jackson|Glendale|2373 Mt. Whitney Way|62719544
3739|Barry|Kovár|North Ryde|2374 Turning Way|129625855
11054|Julia|Jackson|Bellingham|2375 Elwood Drive|630140251
17960|Vincent|Zhu|North Ryde|2375 Elwood Drive|806948608
1704|Jim|Rodman|Esher-Molesey|2377 Joyce Dr|181713770
6315|Cameron|Alexander|Lebanon|2377 Joyce Dr|1547887618
17802|Candice|Ye|Coronado|2378 Joyce Dr.|77235696
11617|Lauren|Johnson|Fremont|2378 Joyce Dr.|1613184469
3557|Shawna|Xu|Coffs Harbour|238 Montego|948693356
19486|Raymond|Sanchez|Berkshire|2381 Tupelo Drive|689353561
12385|Samantha|Martin|Novato|2381 Tupelo Drive|1310563981
4283|Lucas|Campbell|Portland|2382 Arbor Drive|652154508
6863|Jordyn|Jenkins|Lynnwood|2383 Mt. Davidson Court|890872919
17925|Dennis|Hu|Milsons Point|2383 Mt. Davidson Court|975143138
9805|Deanna|Torres|Concord|2383 Pepper Drive|1563548955
19194|Brianna|Cook|Daly City|2383 Pepper Drive|1414209024
263|Jean|Trenary|Redmond|2383 Pepper Drive|220428454
6778|Caroline|Henderson|Oak Bay|2384 Encinal Place|332740480
15522|Steven|Cook|Oak Bay|2385 Dallis Dr.|444828080
10849|Katherine|Hall|Novato|2386 Juniper Drive|1086130348
13878|Ian|Long|Novato|2389 E Eagle Peak Rd.|1278041607
10891|Savannah|Hall|Milwaukie|239 Crown Court|2105822659
10382|Morgan|Gonzalez|Oak Bay|239 Stephanie Way|1800266738
10710|Kristi|Lopez|North Sydney|2390 Brodia Court|1965744054
4512|Carly|Raje|Milsons Point|2391 Pepper Place|216566869
18286|Zachary|Jones|Port Hammond|2391 Pepperidge Place|166385572
4984|Rosa|Zheng|Matraville|2391 St. Peter Court|970514001
15123|Ian|Murphy|Redmond|2391 St. Peter Court|1872020129
13974|Joanna|Moreno|Berkeley|2393 Brook Hollow Ct.|1368169516
14356|Adrian|Torres|La Jolla|2393 Brook Hollow Ct.|1794724615
8238|Andrea|Gray|Downey|2394 Pepper Way|589155102
10496|Kari|Schmidt|Berkeley|2394 Pepperidge Way|1994279715
9629|Kaylee|Turner|Shawnee|2396 Anchor Ct.|1945629661
15944|Manuel|Lopez|Cloverdale|2396 Ancona Ct.|279390904
13173|Spencer|Russell|Corvallis|2396 Mink Court|1877751240
14234|Krista|Vazquez|Townsville|2396 Mink Court|2068109576
13570|Miguel|Foster|Woodburn|2397 Hamlet|1067728579
8791|Catherine|Murphy|Metchosin|2399 Stafford Ave|1837728391
9206|Drew|Tang|Bendigo|24 Jam Way|137040426
11003|Jenna|Young|Oak Bay|24 Jennifer Way|1089430684
6584|Reginald|Vazquez|Chula Vista|24 Megan Dr.|907143852
17930|Benjamin|Walker|Sedro Woolley|24 Megan Dr.|67122541
11127|Kaitlyn|Wilson|Imperial Beach|24 Roslyn Drive|1292233042
13938|Wendy|Romero|Brisbane|24 San Vincente Drive|1919635111
11660|Pedro|Mehta|Verrieres Le Buisson|24, avenue du Port|827729559
7733|Jacqueline|Bradley|Roubaix|24, place Beaubernard|979987748
13360|Willie|Ma|Roncq|24, place de Brazaville|2045435086
17285|Bethany|Pal|Boulogne-Billancourt|24, place de Fontenoy|1791836057
18941|Chelsea|Prasad|Colombes|24, rue de la Centenaire|553141270
9973|Carolyn|Sanchez|Versailles|24, rue de Maubeuge|1549473703
16701|Francisco|Sara|Les Ulis|24, rue Descartes|263077409
9709|Kaitlyn|Campbell|Tremblay-en-France|24, rue Descartes|1511458021
9025|Michele|Blanco|Saint Ouen|24, rue Lauriston|984822825
8568|Bridget|Luo|Verrieres Le Buisson|24, rue Lauriston|1207069669
8919|Cassie|Raji|Paris|24, rue Philibert-Delorme|767007638
19125|Derrick|Bradley|Paris|24, rue Philibert-Delorme|1306089736
15427|Candace|Mehta|Saint-Denis|24, rue Royale|1716946438
14891|Albert|Gomez|Paris|2401, rue des Bouchers|359411565
14834|Roberto|Rubio|Roissy en Brie|2401, rue Saint-Lazare|1765408261
10166|Jenna|Scott|Lakewood|2402 Cinnabar St.|655807211
20743|Crystal|Chen|Sunbury|2402 Cinnabar St.|996496229
10335|Jay|Gutierrez|South Melbourne|2402 Sutherland Dr.|1431502939
10047|Sydney|Perez|Vancouver|2402 Sutherland Dr.|1284118789
20081|Shannon|Navarro|Peterborough|2403 Riverwood Circle|1579041955
8761|Jade|Bell|Burlingame|2405 Mission Drive|24860124
10628|Arturo|Rai|Runcorn|2405 Mission Drive|763432615
17390|Karen|Wang|Cliffside|2407 Erie Dr.|1916051717
3118|Stephanie|Powell|Oregon City|2407 Erie Dr.|2005575865
10063|Arturo|Ma|Colomiers|2408, rue Maillard|1220442349
13612|Walter|Ramos|Paris|2408, rue Maillard|778152451
18191|Todd|Chow|Saint Ouen|2408, rue Maillard|1059459907
20199|George|Prasad|Seaford|2409 Harbor View Dr.|72307150
20506|Keith|Andersen|Berkshire|2411 Clark Creek Lane|388886341
9126|Ariana|Ready|Coronado|2411 Hazelnut Lane|762433849
15744|Billy|Alonso|Cranbourne|2411 Hazelnut Lane|1205181283
10583|Meredith|Patel|Caloundra|2413 Roanwood Way|81330874
15067|Angel|Murphy|Santa Monica|2414 Darlene Dr.|1597623531
6445|Logan|Ross|Sedro Woolley|2416 Fairlane Place|754925648
10381|Kaitlyn|Gonzalez|Newport Beach|2416 Kaski Ln.|946757377
15906|Eric|Perez|Lakewood|2417 Pine St.|1883658495
